version,V200001,assign_reverse,V202549,V202550,V202551,V202552,V202553,V202554,V202555,V202556,V202557,V202558,V202559,V202560
ANES2020TimeSeries_20220210,432744,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432751,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,2. A little,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,432775,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,2. A little,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432805,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432850,Forward,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432867,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,432898,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432904,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,432911,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,432928,Reverse,2. Russia did not try to interfere in the 2016 presidential election,1. Not at all,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,432959,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,432980,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,433020,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,2. A little,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,433051,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,433112,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,433129,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,433136,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,2. A little,1. Most scientific evidence shows childhood vaccines cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,2. A little,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,433143,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,433150,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,433167,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,433174,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,433181,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,433242,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,433327,Forward,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,2. A little
ANES2020TimeSeries_20220210,433341,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,4. Very,,,,,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,,
